id,title,venue,year,authors,doi,Label,resolved_doi,openalex_id,semantic_scholar_id,primary_topic,primary_topic_score,topic_1,topic_1_score,topic_2,topic_2_score,topic_3,topic_3_score,keyword_1,keyword_1_score,keyword_2,keyword_2_score,keyword_3,keyword_3_score,topics_json,keywords_json,fetch_source
2434,A Completeness Theorem for Probabilistic Regular Expressions.,lics,2024,"Wojciech Różowski, Alexandra Silva",10.1145/3661814.3662084,5,10.1145/3661814.3662084,https://openalex.org/W4399889406,,semigroups and automata theory,0.9997000098228455,semigroups and automata theory,0.9997000098228455,"Logic, programming, and type systems",0.9986000061035156,"Logic, Reasoning, and Knowledge",0.9983999729156494,Completeness (order theory),0.690162181854248,Probabilistic logic,0.6839796304702759,Computer science,0.49475711584091187,"[{""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""score"": 0.9997000098228455}, {""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9986000061035156}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9983999729156494}]","[{""id"": ""https://openalex.org/keywords/completeness"", ""display_name"": ""Completeness (order theory)"", ""score"": 0.690162181854248}, {""id"": ""https://openalex.org/keywords/probabilistic-logic"", ""display_name"": ""Probabilistic logic"", ""score"": 0.6839796304702759}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.49475711584091187}]",openalex_doi
2436,Model Checking Disjoint-Paths Logic on Topological-Minor-Free Graph Classes.,lics,2024,"Nicole Schirrmacher, Sebastian Siebertz, Giannos Stamoulis, Dimitrios M. Thilikos, Alexandre Vigny",10.1145/3661814.3662089,3,10.1145/3661814.3662089,https://openalex.org/W4399889778,,Advanced Graph Theory Research,0.9991000294685364,Advanced Graph Theory Research,0.9991000294685364,Formal Methods in Verification,0.9980000257492065,Complexity and Algorithms in Graphs,0.9954000115394592,Disjoint sets,0.6232743263244629,Computer science,0.6019450426101685,Theoretical computer science,0.4489195644855499,"[{""id"": ""https://openalex.org/T10374"", ""display_name"": ""Advanced Graph Theory Research"", ""score"": 0.9991000294685364}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9980000257492065}, {""id"": ""https://openalex.org/T10720"", ""display_name"": ""Complexity and Algorithms in Graphs"", ""score"": 0.9954000115394592}]","[{""id"": ""https://openalex.org/keywords/disjoint-sets"", ""display_name"": ""Disjoint sets"", ""score"": 0.6232743263244629}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6019450426101685}, {""id"": ""https://openalex.org/keywords/theoretical-computer-science"", ""display_name"": ""Theoretical computer science"", ""score"": 0.4489195644855499}]",openalex_doi
2439,Complete Game Logic with Sabotage.,lics,2024,"Noah Abou El Wafa, André Platzer",10.1145/3661814.3662121,1,10.1145/3661814.3662121,https://openalex.org/W4394868170,,"Logic, Reasoning, and Knowledge",0.9958999752998352,"Logic, Reasoning, and Knowledge",0.9958999752998352,"Logic, programming, and type systems",0.9921000003814697,Formal Methods in Verification,0.9876000285148621,Modal μ-calculus,0.6183000206947327,Extension (predicate logic),0.563245415687561,Recursion (computer science),0.5605082511901855,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9958999752998352}, {""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9921000003814697}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9876000285148621}]","[{""id"": ""https://openalex.org/keywords/modal-μ-calculus"", ""display_name"": ""Modal μ-calculus"", ""score"": 0.6183000206947327}, {""id"": ""https://openalex.org/keywords/extension"", ""display_name"": ""Extension (predicate logic)"", ""score"": 0.563245415687561}, {""id"": ""https://openalex.org/keywords/recursion"", ""display_name"": ""Recursion (computer science)"", ""score"": 0.5605082511901855}]",openalex_doi
2440,Initial Algebras Unchained - A Novel Initial Algebra Construction Formalized in Agda.,lics,2024,"Thorsten Wißmann, Stefan Milius",10.1145/3661814.3662105,2,10.1145/3661814.3662105,https://openalex.org/W4399889133,,"Logic, programming, and type systems",0.9987000226974487,"Logic, programming, and type systems",0.9987000226974487,Advanced Algebra and Logic,0.9936000108718872,"Logic, Reasoning, and Knowledge",0.9926000237464905,Computer science,0.6568362712860107,Algebra over a field,0.5503191947937012,Programming language,0.528039813041687,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9987000226974487}, {""id"": ""https://openalex.org/T11727"", ""display_name"": ""Advanced Algebra and Logic"", ""score"": 0.9936000108718872}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9926000237464905}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6568362712860107}, {""id"": ""https://openalex.org/keywords/algebra-over-a-field"", ""display_name"": ""Algebra over a field"", ""score"": 0.5503191947937012}, {""id"": ""https://openalex.org/keywords/programming-language"", ""display_name"": ""Programming language"", ""score"": 0.528039813041687}]",openalex_doi
2442,The Identity Problem in the special affine group of Z2.,lics,2023,Ruiwen Dong,https://www.semanticscholar.org/paper/0d54bb3535f6b200fb51610f9af740cf345cc2be,1,10.1109/lics56636.2023.10175768,https://openalex.org/W4384344732,0d54bb3535f6b200fb51610f9af740cf345cc2be,semigroups and automata theory,0.9995999932289124,semigroups and automata theory,0.9995999932289124,Complexity and Algorithms in Graphs,0.9757000207901001,Geometric and Algebraic Topology,0.9749000072479248,Semigroup,0.7473282814025879,Combinatorics,0.6705303192138672,Group (periodic table),0.6301192045211792,"[{""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""score"": 0.9995999932289124}, {""id"": ""https://openalex.org/T10720"", ""display_name"": ""Complexity and Algorithms in Graphs"", ""score"": 0.9757000207901001}, {""id"": ""https://openalex.org/T10304"", ""display_name"": ""Geometric and Algebraic Topology"", ""score"": 0.9749000072479248}]","[{""id"": ""https://openalex.org/keywords/semigroup"", ""display_name"": ""Semigroup"", ""score"": 0.7473282814025879}, {""id"": ""https://openalex.org/keywords/combinatorics"", ""display_name"": ""Combinatorics"", ""score"": 0.6705303192138672}, {""id"": ""https://openalex.org/keywords/group"", ""display_name"": ""Group (periodic table)"", ""score"": 0.6301192045211792}]",openalex_s2_doi
2443,A system of inference based on proof search: an extended abstract.,lics,2023,Dale Miller,10.1109/lics56636.2023.10175827,3,10.1109/lics56636.2023.10175827,https://openalex.org/W4384302167,,"Logic, programming, and type systems",0.9998999834060669,"Logic, programming, and type systems",0.9998999834060669,"Logic, Reasoning, and Knowledge",0.9962000250816345,Advanced Database Systems and Queries,0.9927999973297119,Computer science,0.7125135660171509,Inference,0.7038445472717285,Proof of concept,0.5208745002746582,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9998999834060669}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9962000250816345}, {""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""score"": 0.9927999973297119}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.7125135660171509}, {""id"": ""https://openalex.org/keywords/inference"", ""display_name"": ""Inference"", ""score"": 0.7038445472717285}, {""id"": ""https://openalex.org/keywords/proof-of-concept"", ""display_name"": ""Proof of concept"", ""score"": 0.5208745002746582}]",openalex_doi
2444,Orbit-finite linear programming.,lics,2023,"Arka Ghosh, Piotr Hofman, Sławomir Lasota",https://www.semanticscholar.org/paper/857822692d5dd48924057e900c55722b218af36a,1,10.1109/lics56636.2023.10175799,https://openalex.org/W4384297635,857822692d5dd48924057e900c55722b218af36a,semigroups and automata theory,0.996999979019165,semigroups and automata theory,0.996999979019165,Advanced Algebra and Logic,0.9962999820709229,Complexity and Algorithms in Graphs,0.9915000200271606,Decidability,0.7086410522460938,Linear programming,0.7071452140808105,Finite set,0.668156623840332,"[{""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""score"": 0.996999979019165}, {""id"": ""https://openalex.org/T11727"", ""display_name"": ""Advanced Algebra and Logic"", ""score"": 0.9962999820709229}, {""id"": ""https://openalex.org/T10720"", ""display_name"": ""Complexity and Algorithms in Graphs"", ""score"": 0.9915000200271606}]","[{""id"": ""https://openalex.org/keywords/decidability"", ""display_name"": ""Decidability"", ""score"": 0.7086410522460938}, {""id"": ""https://openalex.org/keywords/linear-programming"", ""display_name"": ""Linear programming"", ""score"": 0.7071452140808105}, {""id"": ""https://openalex.org/keywords/finite-set"", ""display_name"": ""Finite set"", ""score"": 0.668156623840332}]",openalex_s2_doi
2445,Stochastic Best-Effort Strategies for Borel Goals.,lics,2023,"Benjamin Aminof, Giuseppe De Giacomo, Sasha Rubin, Florian Zuleger",10.1109/lics56636.2023.10175747,1,10.1109/lics56636.2023.10175747,https://openalex.org/W4384302139,,Formal Methods in Verification,0.995199978351593,Formal Methods in Verification,0.995199978351593,"Computability, Logic, AI Algorithms",0.9912999868392944,Gene Regulatory Network Analysis,0.9907000064849854,Correctness,0.5691885948181152,Stochastic dominance,0.5307818651199341,Probability distribution,0.5176253914833069,"[{""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.995199978351593}, {""id"": ""https://openalex.org/T12002"", ""display_name"": ""Computability, Logic, AI Algorithms"", ""score"": 0.9912999868392944}, {""id"": ""https://openalex.org/T10621"", ""display_name"": ""Gene Regulatory Network Analysis"", ""score"": 0.9907000064849854}]","[{""id"": ""https://openalex.org/keywords/correctness"", ""display_name"": ""Correctness"", ""score"": 0.5691885948181152}, {""id"": ""https://openalex.org/keywords/stochastic-dominance"", ""display_name"": ""Stochastic dominance"", ""score"": 0.5307818651199341}, {""id"": ""https://openalex.org/keywords/probability-distribution"", ""display_name"": ""Probability distribution"", ""score"": 0.5176253914833069}]",openalex_doi
2447,A Higher-Order Indistinguishability Logic for Cryptographic Reasoning.,lics,2023,"David Baelde, Adrien Koutsos, Joseph Lallemand",10.1109/lics56636.2023.10175781,1,10.1109/lics56636.2023.10175781,https://openalex.org/W4327627540,,Advanced Authentication Protocols Security,0.9998000264167786,Advanced Authentication Protocols Security,0.9998000264167786,Cryptography and Data Security,0.9962999820709229,User Authentication and Security Systems,0.9958000183105469,Higher-order logic,0.657806396484375,Computer science,0.6330459117889404,Computational logic,0.5684389472007751,"[{""id"": ""https://openalex.org/T11504"", ""display_name"": ""Advanced Authentication Protocols Security"", ""score"": 0.9998000264167786}, {""id"": ""https://openalex.org/T10237"", ""display_name"": ""Cryptography and Data Security"", ""score"": 0.9962999820709229}, {""id"": ""https://openalex.org/T11800"", ""display_name"": ""User Authentication and Security Systems"", ""score"": 0.9958000183105469}]","[{""id"": ""https://openalex.org/keywords/higher-order-logic"", ""display_name"": ""Higher-order logic"", ""score"": 0.657806396484375}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6330459117889404}, {""id"": ""https://openalex.org/keywords/computational-logic"", ""display_name"": ""Computational logic"", ""score"": 0.5684389472007751}]",openalex_doi
2448,Multiplicity Problems on Algebraic Series and Context-Free Grammars.,lics,2023,"Nikhil Balaji, Lorenzo Clemente, Klara Nosan, Mahsa Shirmohammadi, James Worrell",10.1109/lics56636.2023.10175707,3,10.1109/lics56636.2023.10175707,https://openalex.org/W4384297687,,semigroups and automata theory,0.9998999834060669,semigroups and automata theory,0.9998999834060669,Machine Learning and Algorithms,0.9987000226974487,Algorithms and Data Compression,0.9977999925613403,Mathematics,0.6473546028137207,Context-sensitive grammar,0.5665050148963928,Context-free grammar,0.5482221245765686,"[{""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""score"": 0.9998999834060669}, {""id"": ""https://openalex.org/T12072"", ""display_name"": ""Machine Learning and Algorithms"", ""score"": 0.9987000226974487}, {""id"": ""https://openalex.org/T11269"", ""display_name"": ""Algorithms and Data Compression"", ""score"": 0.9977999925613403}]","[{""id"": ""https://openalex.org/keywords/mathematics"", ""display_name"": ""Mathematics"", ""score"": 0.6473546028137207}, {""id"": ""https://openalex.org/keywords/context-sensitive-grammar"", ""display_name"": ""Context-sensitive grammar"", ""score"": 0.5665050148963928}, {""id"": ""https://openalex.org/keywords/context-free-grammar"", ""display_name"": ""Context-free grammar"", ""score"": 0.5482221245765686}]",openalex_doi
2451,Embedded Finite Models beyond Restricted Quantifier Collapse.,lics,2023,"Michael Benedikt, Ehud Hrushovski",10.1109/lics56636.2023.10175804,1,10.1109/lics56636.2023.10175804,https://openalex.org/W4384302144,,"Computability, Logic, AI Algorithms",0.9979000091552734,"Computability, Logic, AI Algorithms",0.9979000091552734,"Logic, Reasoning, and Knowledge",0.9934999942779541,Advanced Topology and Set Theory,0.9922000169754028,Decidability,0.8658441305160522,Unary operation,0.7922971248626709,Quantifier (linguistics),0.5259904265403748,"[{""id"": ""https://openalex.org/T12002"", ""display_name"": ""Computability, Logic, AI Algorithms"", ""score"": 0.9979000091552734}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9934999942779541}, {""id"": ""https://openalex.org/T11151"", ""display_name"": ""Advanced Topology and Set Theory"", ""score"": 0.9922000169754028}]","[{""id"": ""https://openalex.org/keywords/decidability"", ""display_name"": ""Decidability"", ""score"": 0.8658441305160522}, {""id"": ""https://openalex.org/keywords/unary-operation"", ""display_name"": ""Unary operation"", ""score"": 0.7922971248626709}, {""id"": ""https://openalex.org/keywords/quantifier"", ""display_name"": ""Quantifier (linguistics)"", ""score"": 0.5259904265403748}]",openalex_doi
2453,Simulating Logspace-Recursion with Logarithmic Quantifier Depth.,lics,2023,"Steffen van Bergerem, Martin Grohe, Sandra Kiefer, Luca Oeljeklaus",10.1109/lics56636.2023.10175818,2,10.1109/lics56636.2023.10175818,https://openalex.org/W4384344700,,Formal Methods in Verification,0.9994999766349792,Formal Methods in Verification,0.9994999766349792,Complexity and Algorithms in Graphs,0.9962000250816345,Advanced Graph Theory Research,0.9919999837875366,Recursion (computer science),0.7174627184867859,Discrete mathematics,0.5542911887168884,Fragment (logic),0.5178756713867188,"[{""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9994999766349792}, {""id"": ""https://openalex.org/T10720"", ""display_name"": ""Complexity and Algorithms in Graphs"", ""score"": 0.9962000250816345}, {""id"": ""https://openalex.org/T10374"", ""display_name"": ""Advanced Graph Theory Research"", ""score"": 0.9919999837875366}]","[{""id"": ""https://openalex.org/keywords/recursion"", ""display_name"": ""Recursion (computer science)"", ""score"": 0.7174627184867859}, {""id"": ""https://openalex.org/keywords/discrete-mathematics"", ""display_name"": ""Discrete mathematics"", ""score"": 0.5542911887168884}, {""id"": ""https://openalex.org/keywords/fragment"", ""display_name"": ""Fragment (logic)"", ""score"": 0.5178756713867188}]",openalex_doi
2454,Revisiting Membership Problems in Subclasses of Rational Relations.,lics,2023,"Pascal Bergsträßer, Moses Ganardi",10.1109/lics56636.2023.10175722,3,10.1109/lics56636.2023.10175722,https://openalex.org/W4384302160,,semigroups and automata theory,0.9998999834060669,semigroups and automata theory,0.9998999834060669,Natural Language Processing Techniques,0.9983000159263611,Machine Learning and Algorithms,0.9973999857902527,Decidability,0.8014861345291138,Binary relation,0.7753199934959412,Nondeterministic algorithm,0.6443310976028442,"[{""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""score"": 0.9998999834060669}, {""id"": ""https://openalex.org/T10181"", ""display_name"": ""Natural Language Processing Techniques"", ""score"": 0.9983000159263611}, {""id"": ""https://openalex.org/T12072"", ""display_name"": ""Machine Learning and Algorithms"", ""score"": 0.9973999857902527}]","[{""id"": ""https://openalex.org/keywords/decidability"", ""display_name"": ""Decidability"", ""score"": 0.8014861345291138}, {""id"": ""https://openalex.org/keywords/binary-relation"", ""display_name"": ""Binary relation"", ""score"": 0.7753199934959412}, {""id"": ""https://openalex.org/keywords/nondeterministic-algorithm"", ""display_name"": ""Nondeterministic algorithm"", ""score"": 0.6443310976028442}]",openalex_doi
2455,Verifying linear temporal specifications of constant-rate multi-mode systems.,lics,2023,"Michael Blondin, Philip Offtermatt, Alex Sansfaçon-Buchanan",10.1109/lics56636.2023.10175721,1,10.1109/lics56636.2023.10175721,https://openalex.org/W4384302170,,Formal Methods in Verification,0.9995999932289124,Formal Methods in Verification,0.9995999932289124,"Logic, programming, and type systems",0.9926000237464905,Model-Driven Software Engineering Techniques,0.9894999861717224,Undecidable problem,0.8494538068771362,Linear temporal logic,0.827149510383606,Temporal logic,0.7460741400718689,"[{""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9995999932289124}, {""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9926000237464905}, {""id"": ""https://openalex.org/T11450"", ""display_name"": ""Model-Driven Software Engineering Techniques"", ""score"": 0.9894999861717224}]","[{""id"": ""https://openalex.org/keywords/undecidable-problem"", ""display_name"": ""Undecidable problem"", ""score"": 0.8494538068771362}, {""id"": ""https://openalex.org/keywords/linear-temporal-logic"", ""display_name"": ""Linear temporal logic"", ""score"": 0.827149510383606}, {""id"": ""https://openalex.org/keywords/temporal-logic"", ""display_name"": ""Temporal logic"", ""score"": 0.7460741400718689}]",openalex_doi
2456,Folding interpretations.,lics,2023,Mikołaj Bojańczyk,10.1109/lics56636.2023.10175796,4,10.1109/lics56636.2023.10175796,https://openalex.org/W4384302143,,semigroups and automata theory,0.9993000030517578,semigroups and automata theory,0.9993000030517578,"Logic, programming, and type systems",0.9990000128746033,Algorithms and Data Compression,0.9968000054359436,Combinatory logic,0.8129661083221436,String (physics),0.5835049152374268,Computer science,0.4869876801967621,"[{""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""score"": 0.9993000030517578}, {""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9990000128746033}, {""id"": ""https://openalex.org/T11269"", ""display_name"": ""Algorithms and Data Compression"", ""score"": 0.9968000054359436}]","[{""id"": ""https://openalex.org/keywords/combinatory-logic"", ""display_name"": ""Combinatory logic"", ""score"": 0.8129661083221436}, {""id"": ""https://openalex.org/keywords/string"", ""display_name"": ""String (physics)"", ""score"": 0.5835049152374268}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.4869876801967621}]",openalex_doi
2457,On the Growth Rates of Polyregular Functions.,lics,2023,Mikołaj Bojańczyk,10.1109/lics56636.2023.10175808,1,10.1109/lics56636.2023.10175808,https://openalex.org/W4384344728,,semigroups and automata theory,0.9998999834060669,semigroups and automata theory,0.9998999834060669,Algorithms and Data Compression,0.9991000294685364,"Computability, Logic, AI Algorithms",0.9947999715805054,String (physics),0.8094947934150696,Dimension (graph theory),0.6586724519729614,Mathematics,0.6305605173110962,"[{""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""score"": 0.9998999834060669}, {""id"": ""https://openalex.org/T11269"", ""display_name"": ""Algorithms and Data Compression"", ""score"": 0.9991000294685364}, {""id"": ""https://openalex.org/T12002"", ""display_name"": ""Computability, Logic, AI Algorithms"", ""score"": 0.9947999715805054}]","[{""id"": ""https://openalex.org/keywords/string"", ""display_name"": ""String (physics)"", ""score"": 0.8094947934150696}, {""id"": ""https://openalex.org/keywords/dimension"", ""display_name"": ""Dimension (graph theory)"", ""score"": 0.6586724519729614}, {""id"": ""https://openalex.org/keywords/mathematics"", ""display_name"": ""Mathematics"", ""score"": 0.6305605173110962}]",openalex_doi
2458,Operational Algorithmic Game Semantics.,lics,2023,"Benedict Bunting, Andrzej S. Murawski",10.1109/lics56636.2023.10175791,1,10.1109/lics56636.2023.10175791,https://openalex.org/W4384344735,,"Logic, programming, and type systems",0.9998999834060669,"Logic, programming, and type systems",0.9998999834060669,Formal Methods in Verification,0.9973999857902527,"Logic, Reasoning, and Knowledge",0.9972000122070312,Fragment (logic),0.7589092254638672,Computer science,0.7370853424072266,Decidability,0.7327054142951965,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9998999834060669}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9973999857902527}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9972000122070312}]","[{""id"": ""https://openalex.org/keywords/fragment"", ""display_name"": ""Fragment (logic)"", ""score"": 0.7589092254638672}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.7370853424072266}, {""id"": ""https://openalex.org/keywords/decidability"", ""display_name"": ""Decidability"", ""score"": 0.7327054142951965}]",openalex_doi
2459,Complete Graphical Language for Hermiticity-Preserving Superoperators.,lics,2023,"Titouan Carette, Timothée Hoffreumon, Émile Larroque, Renaud Vilmart",10.1109/lics56636.2023.10175712,1,10.1109/lics56636.2023.10175712,https://openalex.org/W4376982953,,Quantum Information and Cryptography,0.9995999932289124,Quantum Information and Cryptography,0.9995999932289124,Quantum Mechanics and Applications,0.9991000294685364,Quantum Computing Algorithms and Architecture,0.9986000061035156,Diagrammatic reasoning,0.8460323810577393,Quantum entanglement,0.5666549205780029,Isomorphism (crystallography),0.5324626564979553,"[{""id"": ""https://openalex.org/T10020"", ""display_name"": ""Quantum Information and Cryptography"", ""score"": 0.9995999932289124}, {""id"": ""https://openalex.org/T10622"", ""display_name"": ""Quantum Mechanics and Applications"", ""score"": 0.9991000294685364}, {""id"": ""https://openalex.org/T10682"", ""display_name"": ""Quantum Computing Algorithms and Architecture"", ""score"": 0.9986000061035156}]","[{""id"": ""https://openalex.org/keywords/diagrammatic-reasoning"", ""display_name"": ""Diagrammatic reasoning"", ""score"": 0.8460323810577393}, {""id"": ""https://openalex.org/keywords/quantum-entanglement"", ""display_name"": ""Quantum entanglement"", ""score"": 0.5666549205780029}, {""id"": ""https://openalex.org/keywords/isomorphism"", ""display_name"": ""Isomorphism (crystallography)"", ""score"": 0.5324626564979553}]",openalex_doi
2461,Cut-Restriction: From Cuts to Analytic Cuts.,lics,2023,"Agata Ciabattoni, Timo Lang, Revantha Ramanayake",10.1109/lics56636.2023.10175785,2,10.1109/lics56636.2023.10175785,https://openalex.org/W4384302162,,Manufacturing Process and Optimization,0.9986000061035156,Manufacturing Process and Optimization,0.9986000061035156,"Logic, programming, and type systems",0.9721999764442444,Advanced Numerical Analysis Techniques,0.9509999752044678,Computer science,0.45197319984436035,,,,,"[{""id"": ""https://openalex.org/T11159"", ""display_name"": ""Manufacturing Process and Optimization"", ""score"": 0.9986000061035156}, {""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9721999764442444}, {""id"": ""https://openalex.org/T11245"", ""display_name"": ""Advanced Numerical Analysis Techniques"", ""score"": 0.9509999752044678}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.45197319984436035}]",openalex_doi
2462,The Cartesian Closed Bicategory of Thin Spans of Groupoids.,lics,2023,"Pierre Clairambault, Simon Forest",10.1109/lics56636.2023.10175754,1,10.1109/lics56636.2023.10175754,https://openalex.org/W4384344670,,"Logic, programming, and type systems",0.9994000196456909,"Logic, programming, and type systems",0.9994000196456909,"Logic, Reasoning, and Knowledge",0.9925000071525574,"Computability, Logic, AI Algorithms",0.9847000241279602,Computer science,0.6355911493301392,Homogeneous space,0.6017686128616333,Cartesian coordinate system,0.5821363925933838,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9994000196456909}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9925000071525574}, {""id"": ""https://openalex.org/T12002"", ""display_name"": ""Computability, Logic, AI Algorithms"", ""score"": 0.9847000241279602}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6355911493301392}, {""id"": ""https://openalex.org/keywords/homogeneous-space"", ""display_name"": ""Homogeneous space"", ""score"": 0.6017686128616333}, {""id"": ""https://openalex.org/keywords/cartesian-coordinate-system"", ""display_name"": ""Cartesian coordinate system"", ""score"": 0.5821363925933838}]",openalex_doi
2463,From Thin Concurrent Games to Generalized Species of Structures.,lics,2023,"Pierre Clairambault, Federico Olimpieri, Hugo Paquet",https://www.semanticscholar.org/paper/0a0f04bf85aca732af0354fdd19f7ecc25e0fabd,1,10.1109/lics56636.2023.10175681,https://openalex.org/W4384297644,0a0f04bf85aca732af0354fdd19f7ecc25e0fabd,"Logic, programming, and type systems",0.9997000098228455,"Logic, programming, and type systems",0.9997000098228455,"Logic, Reasoning, and Knowledge",0.9997000098228455,Semantic Web and Ontologies,0.9969000220298767,Computer science,0.7236158847808838,Game semantics,0.6857225894927979,Theoretical computer science,0.6024524569511414,"[{""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9997000098228455}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9997000098228455}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.9969000220298767}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.7236158847808838}, {""id"": ""https://openalex.org/keywords/game-semantics"", ""display_name"": ""Game semantics"", ""score"": 0.6857225894927979}, {""id"": ""https://openalex.org/keywords/theoretical-computer-science"", ""display_name"": ""Theoretical computer science"", ""score"": 0.6024524569511414}]",openalex_s2_doi
2464,A Complete Equational Theory for Quantum Circuits.,lics,2023,"Alexandre Clément, Nicolas Heurtel, Shane Mansfield, Simon Perdrix, Benoît Valiron",10.1109/lics56636.2023.10175801,3,10.1109/lics56636.2023.10175801,https://openalex.org/W4283323927,,Quantum Computing Algorithms and Architecture,0.9883000254631042,Quantum Computing Algorithms and Architecture,0.9883000254631042,Formal Methods in Verification,0.9620000123977661,Numerical Methods and Algorithms,0.9577000141143799,Electronic circuit,0.7117131352424622,Unitary state,0.6841782927513123,Set (abstract data type),0.5443212389945984,"[{""id"": ""https://openalex.org/T10682"", ""display_name"": ""Quantum Computing Algorithms and Architecture"", ""score"": 0.9883000254631042}, {""id"": ""https://openalex.org/T10142"", ""display_name"": ""Formal Methods in Verification"", ""score"": 0.9620000123977661}, {""id"": ""https://openalex.org/T11697"", ""display_name"": ""Numerical Methods and Algorithms"", ""score"": 0.9577000141143799}]","[{""id"": ""https://openalex.org/keywords/electronic-circuit"", ""display_name"": ""Electronic circuit"", ""score"": 0.7117131352424622}, {""id"": ""https://openalex.org/keywords/unitary-state"", ""display_name"": ""Unitary state"", ""score"": 0.6841782927513123}, {""id"": ""https://openalex.org/keywords/set"", ""display_name"": ""Set (abstract data type)"", ""score"": 0.5443212389945984}]",openalex_doi
